time,weather_code,temperature_2m_max,sunshine_duration,temperature_2m_min,sunrise,sunset,precipitation_hours
2023-10-25,63,13.2,12.2,6.2,2023-10-25T06:53,2023-10-25T17:02,11855.86
2023-10-26,53,15.2,13.5,6.3,2023-10-26T06:55,2023-10-26T17:01,28066.31
2023-10-27,51,13.8,11.5,6.7,2023-10-27T06:56,2023-10-27T16:59,30557.28
2023-10-28,55,13.7,10.9,6.6,2023-10-28T06:58,2023-10-28T16:57,11013.60
2023-10-29,51,13.0,9.5,5.8,2023-10-29T07:00,2023-10-29T16:55,25489.05
2023-10-30,51,14.2,11.4,7.0,2023-10-30T07:01,2023-10-30T16:53,30171.16
2023-10-31,63,14.6,12.8,6.8,2023-10-31T07:03,2023-10-31T16:51,18347.45
2023-11-01,63,13.4,10.2,4.9,2023-11-01T07:05,2023-11-01T16:50,25200.00
2023-11-02,63,11.1,7.7,-0.4,2023-11-02T07:07,2023-11-02T16:48,0.00
2023-11-03,51,12.0,9.3,3.5,2023-11-03T07:08,2023-11-03T16:46,29619.09
2023-11-04,61,12.8,9.3,4.2,2023-11-04T07:10,2023-11-04T16:44,28800.00
2023-11-05,51,12.3,8.1,4.0,2023-11-05T07:12,2023-11-05T16:43,29068.55
2023-11-06,3,12.1,8.1,4.2,2023-11-06T07:14,2023-11-06T16:41,23189.44
2023-11-07,3,11.9,8.4,3.2,2023-11-07T07:15,2023-11-07T16:39,28811.12
2023-11-08,63,12.6,9.6,4.3,2023-11-08T07:17,2023-11-08T16:38,0.00
2023-11-09,3,10.0,5.5,2.2,2023-11-09T07:19,2023-11-09T16:36,21600.00
2023-11-10,51,10.9,5.7,3.2,2023-11-10T07:20,2023-11-10T16:35,28699.17
2023-11-11,55,10.7,9.5,2.9,2023-11-11T07:22,2023-11-11T16:33,18248.35
2023-11-12,61,13.2,11.1,4.8,2023-11-12T07:24,2023-11-12T16:32,1347.30
2023-11-13,63,14.7,11.7,7.1,2023-11-13T07:25,2023-11-13T16:30,28250.88
2023-11-14,51,12.5,9.9,6.6,2023-11-14T07:27,2023-11-14T16:29,20786.64
2023-11-15,3,11.5,7.7,5.1,2023-11-15T07:29,2023-11-15T16:28,27404.78
2023-11-16,63,8.9,6.1,0.9,2023-11-16T07:30,2023-11-16T16:26,17339.71
2023-11-17,55,11.0,9.1,3.5,2023-11-17T07:32,2023-11-17T16:25,12632.61
2023-11-18,63,15.8,14.1,7.4,2023-11-18T07:33,2023-11-18T16:24,146.77
2023-11-19,51,13.1,8.9,6.6,2023-11-19T07:35,2023-11-19T16:23,1493.63
2023-11-20,61,12.5,9.4,5.0,2023-11-20T07:37,2023-11-20T16:22,22513.29
2023-11-21,3,10.8,7.3,3.4,2023-11-21T07:38,2023-11-21T16:21,9769.42
2023-11-22,3,12.3,9.5,2.2,2023-11-22T07:40,2023-11-22T16:19,1000.39
2023-11-23,3,12.0,9.1,5.8,2023-11-23T07:42,2023-11-23T16:18,7166.09
2023-11-24,3,11.8,8.0,-2.2,2023-11-24T07:43,2023-11-24T16:17,16218.88
2023-11-25,3,6.0,4.0,-7.2,2023-11-25T07:45,2023-11-25T16:17,18205.26
2023-11-26,51,11.2,9.6,3.4,2023-11-26T07:46,2023-11-26T16:16,0.00
2023-11-27,53,10.5,7.2,0.2,2023-11-27T07:48,2023-11-27T16:15,22999.13
2023-11-28,3,7.2,5.3,-4.3,2023-11-28T07:49,2023-11-28T16:14,15011.85
2023-11-29,51,7.2,5.5,-3.8,2023-11-29T07:51,2023-11-29T16:13,11539.12
2023-11-30,73,3.2,-0.8,-4.5,2023-11-30T07:52,2023-11-30T16:12,0.00
2023-12-01,3,2.7,-1.3,-6.1,2023-12-01T07:53,2023-12-01T16:12,25062.12
2023-12-02,75,3.5,0.6,-8.0,2023-12-02T07:55,2023-12-02T16:11,18733.04
2023-12-03,63,9.8,7.2,-0.8,2023-12-03T07:56,2023-12-03T16:11,8778.56
2023-12-04,63,9.7,6.3,0.1,2023-12-04T07:57,2023-12-04T16:10,181.52
2023-12-05,3,6.9,3.2,-3.7,2023-12-05T07:58,2023-12-05T16:10,19049.19
2023-12-06,61,9.8,6.1,-3.0,2023-12-06T08:00,2023-12-06T16:09,0.00
2023-12-07,63,11.1,9.9,3.3,2023-12-07T08:01,2023-12-07T16:09,0.00
2023-12-08,51,10.8,7.4,3.5,2023-12-08T08:02,2023-12-08T16:09,14937.83
2023-12-09,61,14.0,10.7,3.7,2023-12-09T08:03,2023-12-09T16:09,18000.00
2023-12-10,63,13.5,9.9,4.4,2023-12-10T08:04,2023-12-10T16:08,11782.68
2023-12-11,51,12.2,10.0,4.7,2023-12-11T08:05,2023-12-11T16:08,19365.21
2023-12-12,51,11.3,9.0,4.0,2023-12-12T08:06,2023-12-12T16:08,11737.90
2023-12-13,51,8.8,4.3,-0.9,2023-12-13T08:07,2023-12-13T16:08,22880.91
2023-12-14,51,11.4,9.1,-1.6,2023-12-14T08:08,2023-12-14T16:08,9358.76
2023-12-15,3,10.8,8.4,0.7,2023-12-15T08:09,2023-12-15T16:09,21789.12
2023-12-16,3,12.5,11.1,2.1,2023-12-16T08:10,2023-12-16T16:09,2031.03
2023-12-17,3,11.3,8.7,4.2,2023-12-17T08:10,2023-12-17T16:09,2208.80
2023-12-18,51,12.8,10.4,5.7,2023-12-18T08:11,2023-12-18T16:09,0.00
2023-12-19,55,12.9,11.7,2.7,2023-12-19T08:12,2023-12-19T16:10,0.00
2023-12-20,3,11.5,6.8,2.9,2023-12-20T08:12,2023-12-20T16:10,0.00
2023-12-21,51,12.1,6.9,3.6,2023-12-21T08:13,2023-12-21T16:10,6552.14
2023-12-22,3,11.0,6.8,4.4,2023-12-22T08:13,2023-12-22T16:11,9916.18
2023-12-23,51,11.6,7.3,4.2,2023-12-23T08:14,2023-12-23T16:11,17715.31
2023-12-24,53,12.9,10.3,7.6,2023-12-24T08:14,2023-12-24T16:12,0.00
2023-12-25,53,13.0,10.5,5.8,2023-12-25T08:15,2023-12-25T16:12,0.00
2023-12-26,61,10.4,8.0,2.9,2023-12-26T08:15,2023-12-26T16:13,7200.00
2023-12-27,63,12.7,7.7,4.0,2023-12-27T08:15,2023-12-27T16:14,0.00
2023-12-28,51,11.8,7.6,4.7,2023-12-28T08:15,2023-12-28T16:15,10153.36
2023-12-29,53,10.6,5.9,3.1,2023-12-29T08:15,2023-12-29T16:16,23641.99
2023-12-30,63,12.0,7.5,2.9,2023-12-30T08:15,2023-12-30T16:16,3144.56
2023-12-31,NaN,NaN,NaN,NaN,2023-12-31T08:15,2023-12-31T16:17,NaN
