time,weather_code,temperature_2m_max,precipitation_hours,temperature_2m_min,sunrise,sunset,sunshine_duration
2023-12-02,73,1.1,-3.1,-7.3,2023-12-02T08:04,2023-12-02T15:43,21593.94
2023-12-03,73,1.2,-1.9,-5.0,2023-12-03T08:06,2023-12-03T15:42,5073.78
2023-12-04,55,6.0,3.1,-1.7,2023-12-04T08:07,2023-12-04T15:42,0.00
2023-12-05,53,6.4,2.2,-4.1,2023-12-05T08:09,2023-12-05T15:41,11195.06
2023-12-06,3,3.6,1.3,-6.4,2023-12-06T08:10,2023-12-06T15:41,21145.20
2023-12-07,63,6.0,1.9,-1.5,2023-12-07T08:11,2023-12-07T15:40,0.00
2023-12-08,51,8.4,4.7,1.3,2023-12-08T08:13,2023-12-08T15:40,11661.30
2023-12-09,63,10.1,5.6,1.3,2023-12-09T08:14,2023-12-09T15:39,0.00
2023-12-10,61,8.2,5.2,2.0,2023-12-10T08:15,2023-12-10T15:39,0.00
2023-12-11,61,7.2,4.5,-3.3,2023-12-11T08:16,2023-12-11T15:39,20591.68
2023-12-12,61,8.1,6.8,-3.4,2023-12-12T08:17,2023-12-12T15:39,0.00
2023-12-13,51,7.8,3.7,-3.2,2023-12-13T08:18,2023-12-13T15:39,14468.69
2023-12-14,53,8.1,5.2,-4.1,2023-12-14T08:19,2023-12-14T15:39,17331.64
2023-12-15,3,10.8,7.4,0.6,2023-12-15T08:20,2023-12-15T15:39,17332.97
2023-12-16,3,11.5,7.9,6.1,2023-12-16T08:21,2023-12-16T15:39,0.00
2023-12-17,51,11.6,8.0,4.4,2023-12-17T08:22,2023-12-17T15:39,764.66
2023-12-18,51,13.8,10.6,7.2,2023-12-18T08:23,2023-12-18T15:39,566.20
2023-12-19,51,9.8,7.2,1.9,2023-12-19T08:24,2023-12-19T15:39,17062.47
2023-12-20,51,11.2,7.0,2.0,2023-12-20T08:24,2023-12-20T15:40,0.00
2023-12-21,51,11.5,6.8,1.1,2023-12-21T08:25,2023-12-21T15:40,18188.95
2023-12-22,51,10.0,5.5,1.0,2023-12-22T08:25,2023-12-22T15:41,630.79
2023-12-23,51,11.7,6.9,4.9,2023-12-23T08:26,2023-12-23T15:41,0.00
2023-12-24,3,13.3,9.5,3.5,2023-12-24T08:26,2023-12-24T15:42,13893.06
2023-12-25,53,9.8,5.9,1.7,2023-12-25T08:26,2023-12-25T15:42,486.12
2023-12-26,3,7.9,3.1,-2.1,2023-12-26T08:27,2023-12-26T15:43,20126.38
2023-12-27,63,12.1,6.8,-0.6,2023-12-27T08:27,2023-12-27T15:44,0.00
2023-12-28,71,9.3,2.6,0.1,2023-12-28T08:27,2023-12-28T15:45,6952.07
2023-12-29,51,7.9,2.3,-0.6,2023-12-29T08:27,2023-12-29T15:46,20302.72
2023-12-30,61,10.7,5.5,-2.5,2023-12-30T08:27,2023-12-30T15:47,0.00
2023-12-31,63,7.5,4.5,1.2,2023-12-31T08:27,2023-12-31T15:48,6534.95
