time,weather_code,temperature_2m_max,precipitation_hours,temperature_2m_min,sunrise,sunset,sunshine_duration
2023-12-11,61,11.2,9.2,4.4,2023-12-11T08:11,2023-12-11T16:06,22182.46
2023-12-12,63,11.0,8.3,4.5,2023-12-12T08:12,2023-12-12T16:06,0.00
2023-12-13,51,8.8,5.0,-2.5,2023-12-13T08:13,2023-12-13T16:06,22954.77
2023-12-14,53,11.0,8.5,-0.8,2023-12-14T08:14,2023-12-14T16:06,19910.84
2023-12-15,3,11.1,9.3,-0.1,2023-12-15T08:15,2023-12-15T16:06,21600.00
2023-12-16,51,11.6,9.0,7.4,2023-12-16T08:16,2023-12-16T16:06,0.00
2023-12-17,51,10.7,7.3,5.9,2023-12-17T08:16,2023-12-17T16:06,0.00
2023-12-18,61,11.7,9.1,6.8,2023-12-18T08:17,2023-12-18T16:06,0.00
2023-12-19,63,11.5,10.3,2.7,2023-12-19T08:18,2023-12-19T16:07,5136.71
2023-12-20,51,11.4,7.6,2.8,2023-12-20T08:19,2023-12-20T16:07,3009.25
2023-12-21,51,12.5,7.4,4.6,2023-12-21T08:19,2023-12-21T16:07,8114.74
2023-12-22,3,10.9,6.0,3.3,2023-12-22T08:20,2023-12-22T16:08,10603.34
2023-12-23,61,11.4,7.0,5.0,2023-12-23T08:20,2023-12-23T16:08,3193.19
2023-12-24,61,12.3,8.9,6.9,2023-12-24T08:20,2023-12-24T16:09,0.00
2023-12-25,61,11.6,8.9,4.7,2023-12-25T08:21,2023-12-25T16:10,0.00
2023-12-26,61,8.7,6.6,2.8,2023-12-26T08:21,2023-12-26T16:10,4115.78
2023-12-27,63,12.6,7.3,2.6,2023-12-27T08:21,2023-12-27T16:11,0.00
2023-12-28,61,10.3,5.2,2.5,2023-12-28T08:21,2023-12-28T16:12,0.00
2023-12-29,63,8.8,5.1,2.8,2023-12-29T08:21,2023-12-29T16:13,13197.62
2023-12-30,63,11.5,6.1,3.1,2023-12-30T08:21,2023-12-30T16:14,0.00
2023-12-31,61,8.5,3.9,0.9,2023-12-31T08:21,2023-12-31T16:15,14216.90
