time,weather_code,temperature_2m_max,sunshine_duration,temperature_2m_min,sunrise,sunset,precipitation_hours
2023-11-19,61,12.3,8.0,6.1,2023-11-19T07:46,2023-11-19T16:08,0.00
2023-11-20,51,11.3,8.5,5.5,2023-11-20T07:48,2023-11-20T16:07,5803.26
2023-11-21,3,9.5,6.6,2.4,2023-11-21T07:49,2023-11-21T16:06,13058.61
2023-11-22,51,12.2,7.6,2.3,2023-11-22T07:51,2023-11-22T16:04,0.00
2023-11-23,53,13.0,7.2,4.0,2023-11-23T07:53,2023-11-23T16:03,11092.34
2023-11-24,3,9.5,3.8,-1.7,2023-11-24T07:55,2023-11-24T16:02,23969.47
2023-11-25,3,4.8,2.3,-4.4,2023-11-25T07:56,2023-11-25T16:01,22639.68
2023-11-26,51,5.0,1.9,-3.5,2023-11-26T07:58,2023-11-26T16:00,7225.80
2023-11-27,61,6.1,3.4,0.9,2023-11-27T08:00,2023-11-27T15:59,8051.91
2023-11-28,1,6.1,3.4,-4.2,2023-11-28T08:01,2023-11-28T15:58,22686.69
2023-11-29,2,2.3,-1.4,-7.7,2023-11-29T08:03,2023-11-29T15:57,22520.07
2023-11-30,2,3.7,-0.1,-6.7,2023-11-30T08:05,2023-11-30T15:56,22364.23
2023-12-01,1,2.0,-0.7,-8.4,2023-12-01T08:06,2023-12-01T15:55,22167.56
2023-12-02,73,1.8,-3.0,-8.7,2023-12-02T08:08,2023-12-02T15:54,21275.97
2023-12-03,73,3.0,-0.5,-5.0,2023-12-03T08:09,2023-12-03T15:54,10844.03
2023-12-04,53,4.9,1.4,-2.7,2023-12-04T08:10,2023-12-04T15:53,0.00
2023-12-05,53,6.2,3.8,-6.8,2023-12-05T08:12,2023-12-05T15:53,15678.99
2023-12-06,53,3.9,-1.7,-7.0,2023-12-06T08:13,2023-12-06T15:52,21602.22
2023-12-07,63,7.0,2.4,-2.0,2023-12-07T08:14,2023-12-07T15:52,0.00
2023-12-08,53,8.7,5.6,1.6,2023-12-08T08:16,2023-12-08T15:51,0.00
2023-12-09,61,11.1,5.3,-0.4,2023-12-09T08:17,2023-12-09T15:51,0.00
2023-12-10,61,9.4,5.0,1.8,2023-12-10T08:18,2023-12-10T15:51,3610.06
2023-12-11,53,8.4,6.9,1.6,2023-12-11T08:19,2023-12-11T15:50,3451.74
2023-12-12,63,9.1,6.7,2.3,2023-12-12T08:20,2023-12-12T15:50,2240.18
2023-12-13,3,6.7,3.2,-5.1,2023-12-13T08:21,2023-12-13T15:50,21085.07
2023-12-14,53,9.7,5.9,-3.6,2023-12-14T08:22,2023-12-14T15:50,20134.97
2023-12-15,3,10.9,7.4,4.2,2023-12-15T08:23,2023-12-15T15:50,15254.11
2023-12-16,51,11.4,7.1,5.7,2023-12-16T08:24,2023-12-16T15:50,9052.22
2023-12-17,53,11.1,6.7,5.4,2023-12-17T08:25,2023-12-17T15:51,5525.58
2023-12-18,53,11.9,8.4,6.5,2023-12-18T08:26,2023-12-18T15:51,0.00
2023-12-19,53,9.9,7.2,1.8,2023-12-19T08:26,2023-12-19T15:51,18045.40
2023-12-20,53,10.7,5.6,1.9,2023-12-20T08:27,2023-12-20T15:51,0.00
2023-12-21,53,11.4,5.3,1.7,2023-12-21T08:28,2023-12-21T15:52,10303.55
2023-12-22,53,9.7,4.1,2.6,2023-12-22T08:28,2023-12-22T15:52,0.00
2023-12-23,55,11.5,5.8,2.9,2023-12-23T08:28,2023-12-23T15:53,0.00
2023-12-24,51,12.3,7.1,3.9,2023-12-24T08:29,2023-12-24T15:53,594.62
2023-12-25,53,9.9,5.3,1.4,2023-12-25T08:29,2023-12-25T15:54,0.00
2023-12-26,51,8.6,4.9,1.1,2023-12-26T08:29,2023-12-26T15:55,17038.06
2023-12-27,61,12.2,7.9,-0.8,2023-12-27T08:29,2023-12-27T15:56,0.00
2023-12-28,63,9.4,3.2,0.4,2023-12-28T08:30,2023-12-28T15:56,11811.66
2023-12-29,75,8.4,1.9,-1.5,2023-12-29T08:30,2023-12-29T15:57,13433.31
2023-12-30,63,9.3,5.5,-1.0,2023-12-30T08:30,2023-12-30T15:58,0.00
2023-12-31,NaN,NaN,NaN,NaN,2023-12-31T08:30,2023-12-31T15:59,NaN
