time,weather_code,temperature_2m_max,precipitation_hours,temperature_2m_min,sunrise,sunset,sunshine_duration
2023-12-08,63,8.0,5.2,0.1,2023-12-08T08:32,2023-12-08T15:41,0.00
2023-12-09,61,8.9,5.6,3.0,2023-12-09T08:33,2023-12-09T15:41,0.00
2023-12-10,73,6.9,4.9,-0.8,2023-12-10T08:34,2023-12-10T15:40,0.00
2023-12-11,51,5.7,3.9,-3.2,2023-12-11T08:35,2023-12-11T15:40,11353.28
2023-12-12,61,6.6,2.7,0.3,2023-12-12T08:37,2023-12-12T15:40,0.00
2023-12-13,51,5.6,3.1,-2.7,2023-12-13T08:38,2023-12-13T15:40,10598.65
2023-12-14,51,8.9,5.2,-0.5,2023-12-14T08:39,2023-12-14T15:40,18753.62
2023-12-15,51,10.5,6.2,3.1,2023-12-15T08:40,2023-12-15T15:40,1079.22
2023-12-16,51,11.1,6.7,5.6,2023-12-16T08:41,2023-12-16T15:40,0.00
2023-12-17,61,11.8,9.4,4.0,2023-12-17T08:41,2023-12-17T15:40,0.00
2023-12-18,51,11.9,10.2,4.3,2023-12-18T08:42,2023-12-18T15:40,3898.13
2023-12-19,51,7.8,4.2,0.5,2023-12-19T08:43,2023-12-19T15:40,17277.20
2023-12-20,51,10.7,6.2,1.6,2023-12-20T08:44,2023-12-20T15:41,0.00
2023-12-21,55,10.5,5.0,0.2,2023-12-21T08:44,2023-12-21T15:41,14267.16
2023-12-22,53,8.1,4.2,1.4,2023-12-22T08:45,2023-12-22T15:41,2197.85
2023-12-23,61,11.7,7.5,4.5,2023-12-23T08:45,2023-12-23T15:42,0.00
2023-12-24,55,11.0,7.2,0.6,2023-12-24T08:46,2023-12-24T15:43,8772.37
2023-12-25,55,8.1,4.4,0.1,2023-12-25T08:46,2023-12-25T15:43,0.00
2023-12-26,51,6.3,2.4,-4.0,2023-12-26T08:46,2023-12-26T15:44,18524.48
2023-12-27,75,9.5,6.1,-4.0,2023-12-27T08:46,2023-12-27T15:45,0.00
2023-12-28,53,7.3,2.3,-0.1,2023-12-28T08:46,2023-12-28T15:46,736.82
2023-12-29,51,6.7,2.3,-5.2,2023-12-29T08:46,2023-12-29T15:47,15945.37
2023-12-30,73,5.3,3.0,-5.2,2023-12-30T08:46,2023-12-30T15:48,0.00
2023-12-31,3,3.8,1.3,-1.5,2023-12-31T08:46,2023-12-31T15:49,15410.41
