time,weather_code,temperature_2m_max,sunshine_duration,temperature_2m_min,sunrise,sunset,precipitation_hours
2023-11-14,63,12.4,9.6,5.2,2023-11-14T07:10,2023-11-14T16:09,305.33
2023-11-15,3,11.6,7.6,2.7,2023-11-15T07:12,2023-11-15T16:07,27187.30
2023-11-16,61,8.6,7.0,0.9,2023-11-16T07:14,2023-11-16T16:06,0.00
2023-11-17,51,10.1,7.6,1.2,2023-11-17T07:15,2023-11-17T16:05,25285.99
2023-11-18,61,14.7,12.5,5.8,2023-11-18T07:17,2023-11-18T16:03,0.00
2023-11-19,3,14.0,9.5,6.3,2023-11-19T07:19,2023-11-19T16:02,21549.33
2023-11-20,61,11.0,8.7,4.6,2023-11-20T07:20,2023-11-20T16:01,12149.04
2023-11-21,51,11.3,8.6,5.2,2023-11-21T07:22,2023-11-21T16:00,14078.82
2023-11-22,51,9.6,7.2,2.9,2023-11-22T07:24,2023-11-22T15:59,6988.14
2023-11-23,51,12.1,8.6,4.9,2023-11-23T07:25,2023-11-23T15:58,24270.42
2023-11-24,3,10.2,5.4,-2.0,2023-11-24T07:27,2023-11-24T15:57,25687.69
2023-11-25,1,5.0,0.5,-3.3,2023-11-25T07:28,2023-11-25T15:56,25359.47
2023-11-26,61,8.6,4.8,-3.5,2023-11-26T07:30,2023-11-26T15:55,541.32
2023-11-27,61,10.1,6.8,1.1,2023-11-27T07:32,2023-11-27T15:54,0.00
2023-11-28,53,6.4,2.5,-2.4,2023-11-28T07:33,2023-11-28T15:53,24726.24
2023-11-29,51,4.3,1.7,-5.3,2023-11-29T07:34,2023-11-29T15:52,24267.41
2023-11-30,51,5.9,1.8,-6.0,2023-11-30T07:36,2023-11-30T15:52,13168.93
2023-12-01,71,4.1,0.5,-4.6,2023-12-01T07:37,2023-12-01T15:51,24258.52
2023-12-02,51,1.7,-1.9,-8.1,2023-12-02T07:39,2023-12-02T15:50,14071.35
2023-12-03,71,7.5,4.0,-5.3,2023-12-03T07:40,2023-12-03T15:50,0.00
2023-12-04,71,6.7,4.1,-1.9,2023-12-04T07:41,2023-12-04T15:49,0.00
2023-12-05,53,6.8,4.1,-0.2,2023-12-05T07:42,2023-12-05T15:49,0.00
2023-12-06,3,5.4,3.4,-3.5,2023-12-06T07:44,2023-12-06T15:48,23781.18
2023-12-07,61,7.3,3.4,0.4,2023-12-07T07:45,2023-12-07T15:48,1150.66
2023-12-08,3,11.3,8.2,3.4,2023-12-08T07:46,2023-12-08T15:48,23489.83
2023-12-09,63,13.9,10.7,2.6,2023-12-09T07:47,2023-12-09T15:48,3605.02
2023-12-10,53,12.2,8.4,2.1,2023-12-10T07:48,2023-12-10T15:47,0.00
2023-12-11,1,10.9,7.6,3.1,2023-12-11T07:49,2023-12-11T15:47,23375.88
2023-12-12,61,11.9,8.8,3.8,2023-12-12T07:50,2023-12-12T15:47,8874.25
2023-12-13,51,8.0,4.8,1.8,2023-12-13T07:51,2023-12-13T15:47,7200.00
2023-12-14,51,7.5,5.2,-0.5,2023-12-14T07:52,2023-12-14T15:47,0.00
2023-12-15,3,9.0,6.6,0.5,2023-12-15T07:53,2023-12-15T15:47,23020.26
2023-12-16,3,12.0,9.7,1.6,2023-12-16T07:54,2023-12-16T15:48,0.00
2023-12-17,3,10.6,7.6,2.8,2023-12-17T07:55,2023-12-17T15:48,23020.00
2023-12-18,3,11.5,8.0,4.3,2023-12-18T07:55,2023-12-18T15:48,16538.21
2023-12-19,63,12.3,9.8,1.0,2023-12-19T07:56,2023-12-19T15:48,0.00
2023-12-20,3,10.1,6.1,0.3,2023-12-20T07:57,2023-12-20T15:49,18255.06
2023-12-21,51,13.2,8.5,3.3,2023-12-21T07:57,2023-12-21T15:49,10800.00
2023-12-22,53,11.2,6.2,3.4,2023-12-22T07:58,2023-12-22T15:50,3002.19
2023-12-23,3,11.1,7.1,3.1,2023-12-23T07:58,2023-12-23T15:50,21926.00
2023-12-24,63,13.3,9.8,5.2,2023-12-24T07:59,2023-12-24T15:51,0.00
2023-12-25,51,13.1,10.0,7.5,2023-12-25T07:59,2023-12-25T15:51,0.00
2023-12-26,51,11.4,8.0,0.2,2023-12-26T07:59,2023-12-26T15:52,19783.41
2023-12-27,61,11.6,7.2,4.4,2023-12-27T07:59,2023-12-27T15:53,0.00
2023-12-28,51,11.5,6.0,4.7,2023-12-28T07:59,2023-12-28T15:54,15302.06
2023-12-29,51,11.2,6.6,2.2,2023-12-29T08:00,2023-12-29T15:54,21390.54
2023-12-30,51,11.3,6.8,1.9,2023-12-30T08:00,2023-12-30T15:55,4698.96
2023-12-31,63,10.9,4.6,1.3,2023-12-31T07:59,2023-12-31T15:56,16687.08
