time,weather_code,temperature_2m_max,sunshine_duration,temperature_2m_min,sunrise,sunset,precipitation_hours
2023-10-28,61,14.0,12.0,5.8,2023-10-28T07:05,2023-10-28T16:52,20114.79
2023-10-29,3,14.0,11.3,6.2,2023-10-29T07:07,2023-10-29T16:50,29066.52
2023-10-30,55,14.1,12.9,6.8,2023-10-30T07:09,2023-10-30T16:48,18464.32
2023-10-31,63,13.6,12.2,6.4,2023-10-31T07:11,2023-10-31T16:46,26741.01
2023-11-01,61,12.7,9.6,4.1,2023-11-01T07:13,2023-11-01T16:44,26269.41
2023-11-02,63,9.6,6.6,3.2,2023-11-02T07:15,2023-11-02T16:42,0.00
2023-11-03,53,10.7,7.5,5.0,2023-11-03T07:17,2023-11-03T16:40,23392.97
2023-11-04,53,8.6,5.9,3.0,2023-11-04T07:19,2023-11-04T16:38,0.00
2023-11-05,53,10.8,8.1,5.3,2023-11-05T07:21,2023-11-05T16:36,26490.88
2023-11-06,51,10.3,7.0,4.6,2023-11-06T07:23,2023-11-06T16:34,20773.76
2023-11-07,51,10.7,7.0,4.3,2023-11-07T07:25,2023-11-07T16:33,25150.04
2023-11-08,53,10.8,7.9,4.0,2023-11-08T07:26,2023-11-08T16:31,13865.63
2023-11-09,53,8.3,4.9,1.7,2023-11-09T07:28,2023-11-09T16:29,15146.57
2023-11-10,51,9.6,5.5,1.5,2023-11-10T07:30,2023-11-10T16:27,27025.69
2023-11-11,51,10.4,9.2,1.5,2023-11-11T07:32,2023-11-11T16:26,27251.84
2023-11-12,53,10.1,7.7,1.2,2023-11-12T07:34,2023-11-12T16:24,5990.84
2023-11-13,63,12.4,7.6,5.2,2023-11-13T07:36,2023-11-13T16:22,18926.04
2023-11-14,63,12.2,9.7,6.4,2023-11-14T07:37,2023-11-14T16:21,23831.40
2023-11-15,2,10.4,6.1,2.1,2023-11-15T07:39,2023-11-15T16:19,26333.38
2023-11-16,63,9.5,8.2,1.6,2023-11-16T07:41,2023-11-16T16:18,1229.41
2023-11-17,51,9.8,7.6,2.9,2023-11-17T07:43,2023-11-17T16:17,21152.62
2023-11-18,63,14.3,12.6,4.2,2023-11-18T07:45,2023-11-18T16:15,0.00
2023-11-19,61,13.2,9.8,6.1,2023-11-19T07:47,2023-11-19T16:14,1525.56
2023-11-20,53,11.3,8.5,5.8,2023-11-20T07:48,2023-11-20T16:12,249.27
2023-11-21,51,10.0,6.8,3.5,2023-11-21T07:50,2023-11-21T16:11,11496.74
2023-11-22,51,12.5,9.9,3.5,2023-11-22T07:52,2023-11-22T16:10,0.00
2023-11-23,53,12.9,8.9,4.6,2023-11-23T07:54,2023-11-23T16:09,7551.07
2023-11-24,51,10.0,4.6,-0.4,2023-11-24T07:55,2023-11-24T16:08,6717.90
2023-11-25,3,7.6,4.1,-1.1,2023-11-25T07:57,2023-11-25T16:07,1540.63
2023-11-26,55,8.8,6.8,0.3,2023-11-26T07:59,2023-11-26T16:06,911.27
2023-11-27,61,9.4,7.1,1.4,2023-11-27T08:00,2023-11-27T16:05,283.24
2023-11-28,73,7.1,4.7,0.9,2023-11-28T08:02,2023-11-28T16:04,22167.08
2023-11-29,51,5.0,2.7,-4.4,2023-11-29T08:03,2023-11-29T16:03,9683.84
2023-11-30,1,3.3,-0.6,-4.9,2023-11-30T08:05,2023-11-30T16:02,22636.29
2023-12-01,0,3.3,0.8,-7.2,2023-12-01T08:07,2023-12-01T16:01,22862.51
2023-12-02,75,4.7,0.1,-6.8,2023-12-02T08:08,2023-12-02T16:00,20011.47
2023-12-03,53,4.2,1.4,-2.9,2023-12-03T08:09,2023-12-03T16:00,2140.63
2023-12-04,55,5.8,2.4,-1.7,2023-12-04T08:11,2023-12-04T15:59,0.00
2023-12-05,53,6.4,3.4,-3.0,2023-12-05T08:12,2023-12-05T15:59,2005.49
2023-12-06,53,5.1,-0.4,-3.0,2023-12-06T08:13,2023-12-06T15:58,8175.92
2023-12-07,61,9.5,6.7,0.0,2023-12-07T08:15,2023-12-07T15:58,0.00
2023-12-08,53,10.0,6.4,3.7,2023-12-08T08:16,2023-12-08T15:57,1509.25
2023-12-09,61,12.2,8.6,0.4,2023-12-09T08:17,2023-12-09T15:57,5372.91
2023-12-10,61,10.6,6.6,2.3,2023-12-10T08:18,2023-12-10T15:57,7517.04
2023-12-11,55,9.6,7.5,2.6,2023-12-11T08:19,2023-12-11T15:57,19033.20
2023-12-12,63,10.6,8.8,4.9,2023-12-12T08:20,2023-12-12T15:56,9765.86
2023-12-13,61,8.1,5.3,-1.4,2023-12-13T08:21,2023-12-13T15:56,21400.60
2023-12-14,53,10.3,7.3,-0.6,2023-12-14T08:22,2023-12-14T15:56,7380.56
2023-12-15,3,11.5,9.5,3.2,2023-12-15T08:23,2023-12-15T15:56,18363.28
2023-12-16,3,12.0,9.2,5.6,2023-12-16T08:24,2023-12-16T15:57,3600.00
2023-12-17,53,11.7,7.1,3.0,2023-12-17T08:25,2023-12-17T15:57,0.00
2023-12-18,53,13.3,11.5,7.5,2023-12-18T08:26,2023-12-18T15:57,87.22
2023-12-19,55,11.0,9.6,2.2,2023-12-19T08:26,2023-12-19T15:57,14530.73
2023-12-20,53,11.3,6.6,2.4,2023-12-20T08:27,2023-12-20T15:58,0.00
2023-12-21,53,11.7,6.2,3.0,2023-12-21T08:28,2023-12-21T15:58,7727.24
2023-12-22,53,9.9,5.1,3.4,2023-12-22T08:28,2023-12-22T15:59,0.00
2023-12-23,53,12.7,8.6,4.8,2023-12-23T08:28,2023-12-23T15:59,1656.63
2023-12-24,51,13.5,10.3,5.7,2023-12-24T08:29,2023-12-24T16:00,0.00
2023-12-25,51,11.0,7.1,2.7,2023-12-25T08:29,2023-12-25T16:00,0.00
2023-12-26,51,8.4,6.2,2.4,2023-12-26T08:29,2023-12-26T16:01,14487.18
2023-12-27,63,13.1,8.9,0.8,2023-12-27T08:30,2023-12-27T16:02,0.00
2023-12-28,55,10.1,5.2,1.5,2023-12-28T08:30,2023-12-28T16:03,6083.91
2023-12-29,73,8.0,3.3,-0.1,2023-12-29T08:30,2023-12-29T16:04,6372.98
2023-12-30,63,10.9,7.6,0.8,2023-12-30T08:30,2023-12-30T16:04,0.00
2023-12-31,NaN,NaN,NaN,NaN,2023-12-31T08:30,2023-12-31T16:06,NaN
