time,weather_code,temperature_2m_max,sunshine_duration,temperature_2m_min,sunrise,sunset,precipitation_hours
2023-01-01,55,10.8,6.9,4.1,2023-01-01T08:10,2023-01-01T16:06,7986.55
2023-01-02,51,7.3,4.2,-1.1,2023-01-02T08:10,2023-01-02T16:07,23106.23
2023-01-03,61,12.1,7.9,-0.2,2023-01-03T08:09,2023-01-03T16:08,0.00
2023-01-04,51,12.3,8.1,5.2,2023-01-04T08:09,2023-01-04T16:10,11944.07
2023-01-05,51,12.4,9.3,5.7,2023-01-05T08:09,2023-01-05T16:11,7279.21
2023-01-06,61,11.3,7.2,2.0,2023-01-06T08:08,2023-01-06T16:12,15349.30
2023-01-07,55,10.9,6.0,1.3,2023-01-07T08:08,2023-01-07T16:13,1406.39
2023-01-08,73,7.8,3.2,0.0,2023-01-08T08:08,2023-01-08T16:15,6260.90
2023-01-09,51,7.6,2.8,-1.0,2023-01-09T08:07,2023-01-09T16:16,23882.94
2023-01-10,61,12.2,7.7,0.0,2023-01-10T08:07,2023-01-10T16:17,0.00
2023-01-11,63,9.2,4.8,1.5,2023-01-11T08:06,2023-01-11T16:19,14745.88
2023-01-12,61,11.6,7.7,0.6,2023-01-12T08:05,2023-01-12T16:20,0.00
2023-01-13,3,9.3,3.3,-0.3,2023-01-13T08:05,2023-01-13T16:22,24617.91
2023-01-14,63,11.5,7.1,-1.2,2023-01-14T08:04,2023-01-14T16:23,776.16
2023-01-15,3,6.7,1.8,-3.1,2023-01-15T08:03,2023-01-15T16:25,24959.81
2023-01-16,73,4.4,-0.3,-8.2,2023-01-16T08:02,2023-01-16T16:26,13588.37
2023-01-17,3,1.6,-2.0,-8.6,2023-01-17T08:01,2023-01-17T16:28,21293.73
2023-01-18,3,4.3,-0.6,-6.3,2023-01-18T08:00,2023-01-18T16:29,25158.61
2023-01-19,2,4.2,0.9,-5.2,2023-01-19T07:59,2023-01-19T16:31,24858.90
2023-01-20,0,5.3,1.3,-4.8,2023-01-20T07:58,2023-01-20T16:32,26071.53
2023-01-21,3,4.3,0.9,-5.5,2023-01-21T07:57,2023-01-21T16:34,24958.35
2023-01-22,3,2.5,-0.3,-8.1,2023-01-22T07:56,2023-01-22T16:36,13780.09
2023-01-23,3,3.0,-0.1,-7.8,2023-01-23T07:55,2023-01-23T16:38,22976.27
2023-01-24,3,4.1,1.2,-6.9,2023-01-24T07:54,2023-01-24T16:39,26402.18
2023-01-25,51,5.1,1.5,-6.1,2023-01-25T07:53,2023-01-25T16:41,0.00
2023-01-26,51,6.6,2.0,-3.5,2023-01-26T07:51,2023-01-26T16:43,19448.02
2023-01-27,3,6.4,2.2,-3.7,2023-01-27T07:50,2023-01-27T16:45,18841.90
2023-01-28,3,6.1,2.6,-4.3,2023-01-28T07:48,2023-01-28T16:46,24320.02
2023-01-29,3,8.4,4.6,-2.4,2023-01-29T07:47,2023-01-29T16:48,1503.20
2023-01-30,3,8.2,4.8,-1.2,2023-01-30T07:46,2023-01-30T16:50,27560.40
2023-01-31,3,10.6,6.0,-0.4,2023-01-31T07:44,2023-01-31T16:52,20146.47
2023-02-01,3,9.3,4.5,-0.7,2023-02-01T07:43,2023-02-01T16:54,27554.11
2023-02-02,51,10.3,6.0,1.4,2023-02-02T07:41,2023-02-02T16:55,5723.39
2023-02-03,3,11.1,7.6,4.2,2023-02-03T07:39,2023-02-03T16:57,10737.13
2023-02-04,3,9.1,6.4,3.8,2023-02-04T07:38,2023-02-04T16:59,10493.57
2023-02-05,3,8.3,5.1,-4.4,2023-02-05T07:36,2023-02-05T17:01,28717.90
2023-02-06,3,8.3,5.3,-6.1,2023-02-06T07:35,2023-02-06T17:03,29715.45
2023-02-07,3,6.2,3.8,-5.9,2023-02-07T07:33,2023-02-07T17:04,29943.11
2023-02-08,3,6.8,2.9,-6.7,2023-02-08T07:31,2023-02-08T17:06,30173.43
2023-02-09,3,8.3,5.7,-4.6,2023-02-09T07:30,2023-02-09T17:08,23584.15
2023-02-10,3,7.8,5.0,-5.1,2023-02-10T07:28,2023-02-10T17:10,26242.39
2023-02-11,3,10.0,7.6,3.0,2023-02-11T07:26,2023-02-11T17:12,15721.78
2023-02-12,51,9.0,6.0,2.5,2023-02-12T07:24,2023-02-12T17:13,10463.58
2023-02-13,3,10.7,8.1,0.1,2023-02-13T07:22,2023-02-13T17:15,31261.31
2023-02-14,3,11.9,9.6,-1.2,2023-02-14T07:20,2023-02-14T17:17,31380.59
2023-02-15,51,12.4,8.8,-1.6,2023-02-15T07:18,2023-02-15T17:19,31499.67
2023-02-16,53,12.4,9.6,3.3,2023-02-16T07:16,2023-02-16T17:21,0.00
2023-02-17,3,12.6,9.1,3.8,2023-02-17T07:15,2023-02-17T17:23,446.67
2023-02-18,51,11.8,8.4,4.8,2023-02-18T07:13,2023-02-18T17:24,0.00
2023-02-19,3,12.0,8.9,2.6,2023-02-19T07:11,2023-02-19T17:26,30989.28
2023-02-20,3,12.0,8.3,3.2,2023-02-20T07:09,2023-02-20T17:28,12698.96
2023-02-21,51,10.1,7.5,2.6,2023-02-21T07:06,2023-02-21T17:30,4886.37
2023-02-22,51,8.9,5.6,0.1,2023-02-22T07:04,2023-02-22T17:32,14670.55
2023-02-23,51,7.7,2.9,-3.5,2023-02-23T07:02,2023-02-23T17:33,1440.87
2023-02-24,51,9.0,6.1,-4.4,2023-02-24T07:00,2023-02-24T17:35,211.81
2023-02-25,51,6.4,0.7,-4.0,2023-02-25T06:58,2023-02-25T17:37,23699.06
2023-02-26,3,7.1,1.6,-3.7,2023-02-26T06:56,2023-02-26T17:39,22569.18
2023-02-27,51,6.8,1.9,-5.2,2023-02-27T06:54,2023-02-27T17:40,7490.28
2023-02-28,51,7.0,2.2,-3.9,2023-02-28T06:52,2023-02-28T17:42,983.86
2023-03-01,51,7.3,2.3,-0.5,2023-03-01T06:50,2023-03-01T17:44,4846.13
2023-03-02,3,7.3,2.8,-4.3,2023-03-02T06:48,2023-03-02T17:46,35034.49
2023-03-03,3,5.7,1.5,-3.2,2023-03-03T06:46,2023-03-03T17:47,408.52
2023-03-04,3,5.3,1.4,-0.8,2023-03-04T06:43,2023-03-04T17:49,4148.28
2023-03-05,51,4.9,0.5,-4.6,2023-03-05T06:41,2023-03-05T17:51,21152.18
2023-03-06,51,8.3,3.6,-3.4,2023-03-06T06:39,2023-03-06T17:53,13645.14
2023-03-07,71,4.8,1.7,-3.8,2023-03-07T06:37,2023-03-07T17:54,3806.05
