time,weather_code,temperature_2m_max,sunshine_duration,temperature_2m_min,sunrise,sunset,precipitation_hours
2023-12-20,53,5.2,-2.3,2023-12-20T08:46,2023-12-20T15:26,0.00,6.0
2023-12-21,53,4.7,-3.5,2023-12-21T08:46,2023-12-21T15:27,15342.62,7.0
2023-12-22,53,-0.5,-3.4,2023-12-22T08:47,2023-12-22T15:27,2815.06,12.0
2023-12-23,75,5.5,-2.3,2023-12-23T08:47,2023-12-23T15:28,0.00,18.0
2023-12-24,3,7.3,-3.1,2023-12-24T08:47,2023-12-24T15:28,16691.51,0.0
2023-12-25,73,-0.0,-4.9,2023-12-25T08:48,2023-12-25T15:29,0.00,10.0
2023-12-26,3,-2.2,-7.3,2023-12-26T08:48,2023-12-26T15:30,17018.06,0.0
2023-12-27,75,4.0,-6.2,2023-12-27T08:48,2023-12-27T15:30,0.00,15.0
2023-12-28,73,3.1,-1.5,2023-12-28T08:48,2023-12-28T15:31,3193.27,6.0
2023-12-29,53,-0.5,-5.2,2023-12-29T08:48,2023-12-29T15:32,17234.82,1.0
2023-12-30,73,3.7,-5.0,2023-12-30T08:48,2023-12-30T15:33,0.00,9.0
2023-12-31,53,5.9,4.0,0.9,2023-12-31T08:48,2023-12-31T15:35,0.00
