time,weather_code,temperature_2m_max,precipitation_hours,temperature_2m_min,sunrise,sunset,sunshine_duration
2023-12-21,3,11.6,6.2,2.4,2023-12-21T08:15,2023-12-21T15:55,17925.47
2023-12-22,53,9.3,5.0,3.1,2023-12-22T08:16,2023-12-22T15:55,0.00
2023-12-23,53,10.7,6.1,3.7,2023-12-23T08:16,2023-12-23T15:56,15391.11
2023-12-24,51,12.4,8.7,4.5,2023-12-24T08:17,2023-12-24T15:56,0.00
2023-12-25,53,10.5,7.2,2.5,2023-12-25T08:17,2023-12-25T15:57,3689.46
2023-12-26,51,7.5,4.9,1.0,2023-12-26T08:17,2023-12-26T15:58,14237.47
2023-12-27,61,11.6,5.9,0.7,2023-12-27T08:17,2023-12-27T15:58,0.00
2023-12-28,61,9.6,4.0,1.1,2023-12-28T08:18,2023-12-28T15:59,10136.67
2023-12-29,51,7.6,2.8,-1.0,2023-12-29T08:18,2023-12-29T16:00,6780.74
2023-12-30,63,10.5,5.7,-1.4,2023-12-30T08:18,2023-12-30T16:01,0.00
2023-12-31,55,7.3,4.6,0.3,2023-12-31T08:17,2023-12-31T16:02,13254.87
